input_random_01_10.txt, 0.0, 29316
input_random_02_10.txt, 0.0, 2126
input_random_03_10.txt, 0.0004000663757324219, -44765
input_random_04_10.txt, 0.0028429031372070312, 20360
input_random_05_20.txt, 0.0, -32021
input_random_06_20.txt, 0.0, 18596
input_random_07_20.txt, 0.002956867218017578, -42560
input_random_08_20.txt, 0.0009961128234863281, -37205
input_random_09_40.txt, 0.002042055130004883, -122078
input_random_10_40.txt, 0.010815143585205078, -37021
input_random_11_40.txt, 0.008213043212890625, -79570
input_random_12_40.txt, 0.0024671554565429688, -79741
input_random_13_80.txt, 0.008957147598266602, -139926
input_random_14_80.txt, 0.006330013275146484, -211345
input_random_15_80.txt, 0.003515958786010742, -110571
input_random_16_80.txt, 0.005439043045043945, -233320
input_random_17_100.txt, 0.011018037796020508, -141960
input_random_18_100.txt, 0.00286102294921875, -271743
input_random_19_100.txt, 0.003020048141479492, -288906
input_random_20_100.txt, 0.001997232437133789, -232178
input_random_21_200.txt, 0.008180856704711914, -510185
input_random_22_200.txt, 0.04671812057495117, -515136
input_random_23_200.txt, 0.019814014434814453, -444357
input_random_24_200.txt, 0.018417835235595703, -393278
input_random_25_400.txt, 0.016638994216918945, -1122919
input_random_26_400.txt, 0.018947839736938477, -788168
input_random_27_400.txt, 0.03131890296936035, -895704
input_random_28_400.txt, 0.03603196144104004, -733645
input_random_29_800.txt, 0.10759711265563965, -1541291
input_random_30_800.txt, 0.0959329605102539, -1578294
input_random_31_800.txt, 0.06342911720275879, -1675534
input_random_32_800.txt, 0.0714120864868164, -1652119
input_random_33_1000.txt, 0.1273798942565918, -2091110
input_random_34_1000.txt, 0.10140204429626465, -1934208
input_random_35_1000.txt, 0.10372805595397949, -2229428
input_random_36_1000.txt, 0.13081598281860352, -2359192
input_random_37_2000.txt, 0.705618143081665, -4811598
input_random_38_2000.txt, 0.5903010368347168, -4739387
input_random_39_2000.txt, 0.6451759338378906, -4717250
input_random_40_2000.txt, 0.6448061466217041, -4537267
input_random_41_4000.txt, 4.067564964294434, -8722212
input_random_01_10.txt, 0.0, 29316
input_random_02_10.txt, 0.0, 2126
input_random_03_10.txt, 0.0, -44765
input_random_04_10.txt, 0.0, 20360
input_random_05_20.txt, 0.0, -32021
input_random_06_20.txt, 0.0, 18596
input_random_07_20.txt, 0.0, -42560
input_random_08_20.txt, 0.0, -37205
input_random_09_40.txt, 0.0, -122078
input_random_10_40.txt, 0.0, -37021
input_random_11_40.txt, 0.0, -79570
input_random_12_40.txt, 0.0, -79741
input_random_13_80.txt, 0.01562190055847168, -139926
input_random_14_80.txt, 0.0, -211345
input_random_15_80.txt, 0.0, -110571
input_random_16_80.txt, 0.015622138977050781, -233320
input_random_17_100.txt, 0.015620946884155273, -141960
input_random_18_100.txt, 0.0, -271743
input_random_19_100.txt, 0.01562190055847168, -288906
input_random_20_100.txt, 0.015614986419677734, -232178
input_random_21_200.txt, 0.015619993209838867, -510185
input_random_22_200.txt, 0.015619993209838867, -515136
input_random_23_200.txt, 0.015600919723510742, -444357
input_random_24_200.txt, 0.0, -393278
input_random_25_400.txt, 0.01562190055847168, -1122919
input_random_26_400.txt, 0.015622138977050781, -788168
input_random_27_400.txt, 0.015619993209838867, -895704
input_random_28_400.txt, 0.03124403953552246, -733645
input_random_29_800.txt, 0.0624849796295166, -1541291
input_random_30_800.txt, 0.04686617851257324, -1578294
input_random_31_800.txt, 0.04690384864807129, -1675534
input_random_32_800.txt, 0.04682493209838867, -1652119
input_random_33_1000.txt, 0.07807397842407227, -2091110
input_random_34_1000.txt, 0.07810688018798828, -1934208
input_random_35_1000.txt, 0.062484025955200195, -2229428
input_random_36_1000.txt, 0.06248807907104492, -2359192
input_random_37_2000.txt, 0.4217410087585449, -4811598
input_random_38_2000.txt, 0.40615081787109375, -4739387
input_random_39_2000.txt, 0.45305299758911133, -4717250
input_random_40_2000.txt, 0.43743419647216797, -4537267
input_random_41_4000.txt, 2.858704090118408, -8722212
input_random_42_4000.txt, 3.2805159091949463, -9314968
input_random_43_4000.txt, 2.8431291580200195, -9845767
input_random_44_4000.txt, 3.1086809635162354, -8681447
input_random_45_8000.txt, 20.93257999420166, -17844628
input_random_46_8000.txt, 20.635748147964478, -18800966
input_random_47_8000.txt, 20.542054176330566, -18741474
input_random_48_8000.txt, 17.995743989944458, -18190442
input_random_49_10000.txt, 34.16385889053345, -22086729
input_random_50_10000.txt, 33.8045129776001, -22338561
input_random_51_10000.txt, 33.1953330039978, -22581384
input_random_52_10000.txt, 35.896284103393555, -22606313
input_random_53_20000.txt, 287.32321286201477, -45978687
input_random_54_20000.txt, 283.2772750854492, -45195405
input_random_55_20000.txt, 290.05877590179443, -47854708
input_random_56_20000.txt, 282.36153292655945, -46420311
input_random_57_40000.txt, 2255.7861030101776, -92003321
input_random_58_40000.txt, 2292.5509128570557, -94397064
input_random_59_40000.txt, 2223.5716009140015, -88783643
input_random_60_40000.txt, 2252.2091150283813, -93017025
input_random_61_80000.txt, 17970.015320062637, -186834082
input_random_65_100000.txt, 35358.698477983475, -230698391
